SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
33256,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,29-12-2021 23:00,3.5
33257,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,30-12-2021 00:00,0.5
33258,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,30-12-2021 04:00,0.5
33259,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,09-01-2022 22:00,4.5
33260,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,09-01-2022 23:00,6.5
33261,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,10-01-2022 00:00,3
33262,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,10-01-2022 01:00,1
33263,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,10-01-2022 02:00,1
33264,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,10-01-2022 09:00,0.5
33265,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,10-01-2022 10:00,1
33266,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,10-01-2022 11:00,0.5
33267,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,10-01-2022 15:00,1
33268,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,11-01-2022 00:00,2
33269,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,11-01-2022 01:00,4
33270,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,11-01-2022 02:00,0.5
33271,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,11-01-2022 04:00,9
33272,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,11-01-2022 05:00,1.5
33273,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,11-01-2022 06:00,3
33274,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,11-01-2022 08:00,1
33275,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,11-01-2022 09:00,7.5
33276,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,11-01-2022 13:00,0.5
33277,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,11-01-2022 16:00,5
33278,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,11-01-2022 17:00,2
33279,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,11-01-2022 18:00,1
33280,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,11-01-2022 19:00,0.5
33281,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,11-01-2022 21:00,0.5
33282,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,13-01-2022 01:00,0.5
33283,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,13-01-2022 04:00,3
33284,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,13-01-2022 17:00,0.5
33285,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,13-01-2022 18:00,0.5
33286,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,13-01-2022 19:00,2.5
33287,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,13-01-2022 20:00,0.5
33288,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,14-01-2022 02:00,8.5
33289,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,14-01-2022 03:00,4.5
33290,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,14-01-2022 04:00,1.5
33291,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,14-01-2022 05:00,0.5
33292,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,15-01-2022 02:00,0.5
33293,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,03-03-2022 05:00,56.5
33294,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,12-03-2022 06:00,0.5
33295,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,14-03-2022 06:00,18
33296,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,15-03-2022 07:00,136
33297,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,21-04-2022 23:00,1.5
33298,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,22-04-2022 00:00,13
33299,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,22-04-2022 01:00,3.5
33300,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,22-04-2022 02:00,1
33301,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,22-04-2022 03:00,0.5
33302,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,12-05-2022 04:00,10
33303,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,18-05-2022 14:00,0.5
33304,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,30-05-2022 12:00,3
33305,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,30-05-2022 13:00,0.5
33306,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,15-06-2022 12:00,0.5
33307,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,19-06-2022 09:00,1
33308,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,20-06-2022 05:00,5
33309,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,20-06-2022 06:00,2
33310,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,20-06-2022 21:00,11
33311,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,20-06-2022 22:00,13
33312,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,21-06-2022 00:00,2
33313,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,23-06-2022 01:00,8.5
33314,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,23-06-2022 02:00,1
33315,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,24-06-2022 11:00,8.5
33316,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,27-06-2022 14:00,3
33317,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,28-06-2022 15:00,1
33318,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,30-06-2022 15:00,0.5
33319,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,30-06-2022 16:00,6.5
33320,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,04-07-2022 02:00,0.5
33321,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,05-07-2022 23:00,3.5
33322,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,06-07-2022 00:00,2.5
33323,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,06-07-2022 01:00,2
33324,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,06-07-2022 11:00,3
33325,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,06-07-2022 12:00,0.5
33326,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,08-07-2022 10:00,2
33327,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,08-07-2022 11:00,21
33328,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,08-07-2022 13:00,28
33329,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,08-07-2022 14:00,11
33330,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,08-07-2022 15:00,15.5
33331,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,08-07-2022 16:00,2.5
33332,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,09-07-2022 10:00,0.5
33333,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,10-07-2022 10:00,1.5
33334,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,10-07-2022 16:00,0.5
33335,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,11-07-2022 02:00,38.5
33336,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,11-07-2022 14:00,3.5
33337,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,11-07-2022 20:00,2.5
33338,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,12-07-2022 00:00,9
33339,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,12-07-2022 04:00,0.5
33340,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,12-07-2022 08:00,3.5
33341,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,12-07-2022 11:00,0.5
33342,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,12-07-2022 15:00,1
33343,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,12-07-2022 17:00,13
33344,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,12-07-2022 18:00,1.5
33345,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,12-07-2022 21:00,3.5
33346,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,12-07-2022 22:00,0.5
33347,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,13-07-2022 01:00,1.5
33348,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,13-07-2022 12:00,0.5
33349,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,14-07-2022 19:00,1
33350,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,15-07-2022 04:00,0.5
33351,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,17-07-2022 04:00,3
33352,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,17-07-2022 05:00,2.5
33353,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,17-07-2022 06:00,2
33354,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,17-07-2022 07:00,0.5
33355,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,17-07-2022 09:00,3
33356,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,17-07-2022 10:00,14
33357,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,22-07-2022 16:00,0.5
33358,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,22-07-2022 18:00,1
33359,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,22-07-2022 20:00,4.5
33360,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,23-07-2022 02:00,0.5
33361,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,23-07-2022 21:00,0.5
33362,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,24-07-2022 12:00,167
33363,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,24-07-2022 23:00,1
33364,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,26-07-2022 16:00,3.5
33365,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,29-07-2022 08:00,0.5
33366,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,29-07-2022 13:00,0.5
33367,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,29-07-2022 14:00,77.5
33368,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,29-07-2022 15:00,8.5
33369,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,29-07-2022 17:00,2
33370,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,01-08-2022 11:00,6
33371,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,01-08-2022 12:00,3
33372,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,01-08-2022 14:00,2
33373,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,04-08-2022 10:00,4
33374,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,05-08-2022 11:00,2
33375,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,07-08-2022 10:00,2
33376,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,07-08-2022 11:00,0.5
33377,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,07-08-2022 12:00,0.5
33378,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,07-08-2022 13:00,9
33379,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,07-08-2022 14:00,1.5
33380,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,07-08-2022 15:00,1
33381,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,07-08-2022 20:00,0.5
33382,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,08-08-2022 04:00,0.5
33383,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,08-08-2022 12:00,9
33384,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,08-08-2022 14:00,6
33385,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,08-08-2022 15:00,3.5
33386,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,09-08-2022 03:00,15
33387,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,09-08-2022 04:00,7
33388,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,09-08-2022 06:00,1.5
33389,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,09-08-2022 08:00,1.5
33390,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,09-08-2022 09:00,0.5
33391,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,09-08-2022 10:00,0.5
33392,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,10-08-2022 18:00,1
33393,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,10-08-2022 21:00,0.5
33394,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,12-08-2022 22:00,0.5
33395,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,13-08-2022 02:00,0.5
33396,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,13-08-2022 03:00,0.5
33397,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,13-08-2022 10:00,0.5
33398,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,13-08-2022 12:00,1.5
33399,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,13-08-2022 14:00,0.5
33400,Sarangpal ,CWC,22,Chhattisgarh,381,KANKER,KANKER,-,-,Mahanadi,Mahanadi,-,-,-,Mahanadi,20.31407778,81.53305556,13-08-2022 15:00,0.5
